Top city by university count,Doctorate to undergraduate ratio,學年度,學校代碼,學校名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,縣市名稱,體系別,女生比例(%)
30 臺北市 with 120 universities,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112.0,29.0,國立臺灣藝術大學,N 職,M 碩士,391.0,159.0,232.0,41.0,58.0,38.0,52.0,26.0,64.0,27.0,32.0,17.0,18.0,10.0,8.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,59.33503836317136
,,112.0,29.0,國立臺灣藝術大學,D 日,B 學士,2407.0,681.0,1726.0,162.0,423.0,150.0,422.0,156.0,365.0,146.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,149.0,01 新北市,1 一般,71.70751973410884
,,112.0,29.0,國立臺灣藝術大學,P 進,B 學士,1515.0,477.0,1038.0,102.0,245.0,111.0,227.0,102.0,256.0,103.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,89.0,01 新北市,1 一般,68.51485148514853
,,112.0,29.0,國立臺灣藝術大學,N 修,C 二技,329.0,77.0,252.0,0.0,0.0,0.0,0.0,28.0,113.0,35.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33.0,01 新北市,2 技職,76.59574468085107
,,112.0,30.0,國立臺東大學,D 日,D 博士,50.0,23.0,27.0,9.0,2.0,2.0,7.0,2.0,5.0,5.0,3.0,2.0,1.0,0.0,7.0,3.0,2.0,0.0,0.0,14 臺東縣,1 一般,54.0
,,112.0,30.0,國立臺東大學,D 日,M 碩士,371.0,138.0,233.0,54.0,82.0,38.0,58.0,30.0,58.0,12.0,27.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14 臺東縣,1 一般,62.8032345013477
,,112.0,30.0,國立臺東大學,N 職,M 碩士,664.0,182.0,482.0,74.0,153.0,35.0,152.0,32.0,73.0,21.0,46.0,13.0,34.0,4.0,13.0,3.0,11.0,0.0,0.0,14 臺東縣,1 一般,72.59036144578313
,,112.0,30.0,國立臺東大學,D 日,B 學士,3674.0,1857.0,1817.0,503.0,464.0,411.0,383.0,424.0,449.0,426.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,87.0,14 臺東縣,1 一般,49.45563418617311
,,112.0,30.0,國立臺東大學,P 進,B 學士,246.0,103.0,143.0,24.0,54.0,19.0,27.0,31.0,24.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,14 臺東縣,1 一般,58.13008130081301
,,112.0,30.0,國立臺東大學,N 修,C 二技,116.0,39.0,77.0,0.0,0.0,0.0,0.0,16.0,38.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,14 臺東縣,2 技職,66.37931034482759
,,112.0,31.0,國立宜蘭大學,D 日,D 博士,16.0,10.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,02 宜蘭縣,1 一般,37.5
,,112.0,31.0,國立宜蘭大學,D 日,M 碩士,546.0,358.0,188.0,144.0,86.0,131.0,66.0,61.0,24.0,21.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,02 宜蘭縣,1 一般,34.43223443223443
,,112.0,31.0,國立宜蘭大學,N 職,M 碩士,171.0,116.0,55.0,37.0,18.0,43.0,25.0,18.0,6.0,7.0,1.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,02 宜蘭縣,1 一般,32.16374269005848
,,112.0,31.0,國立宜蘭大學,D 日,B 學士,4478.0,2866.0,1612.0,724.0,385.0,678.0,406.0,732.0,410.0,612.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,41.0,02 宜蘭縣,1 一般,35.99821348816436
,,112.0,31.0,國立宜蘭大學,P 進,B 學士,381.0,252.0,129.0,56.0,36.0,66.0,24.0,66.0,25.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,02 宜蘭縣,1 一般,33.85826771653544
,,112.0,32.0,國立聯合大學,D 日,D 博士,21.0,17.0,4.0,4.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,05 苗栗縣,1 一般,19.047619047619047
,,112.0,32.0,國立聯合大學,D 日,M 碩士,442.0,308.0,134.0,144.0,70.0,106.0,33.0,42.0,17.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,05 苗栗縣,1 一般,30.316742081447963
,,112.0,32.0,國立聯合大學,N 職,M 碩士,49.0,31.0,18.0,21.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05 苗栗縣,1 一般,36.734693877551024
,,112.0,32.0,國立聯合大學,D 日,B 學士,6179.0,4324.0,1855.0,1082.0,457.0,1050.0,438.0,1022.0,462.0,960.0,469.0,18.0,10.0,0.0,0.0,0.0,0.0,192.0,19.0,05 苗栗縣,1 一般,30.02103900307493
,,112.0,32.0,國立聯合大學,P 進,B 學士,1020.0,758.0,262.0,225.0,57.0,189.0,62.0,149.0,65.0,125.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,20.0,05 苗栗縣,1 一般,25.68627450980392
,,112.0,33.0,國立虎尾科技大學,D 日,D 博士,53.0,44.0,9.0,9.0,2.0,6.0,4.0,6.0,2.0,11.0,1.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,09 雲林縣,2 技職,16.9811320754717
,,112.0,33.0,國立虎尾科技大學,D 日,M 碩士,1041.0,856.0,185.0,411.0,82.0,338.0,84.0,86.0,15.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09 雲林縣,2 技職,17.77137367915466
,,112.0,33.0,國立虎尾科技大學,N 職,M 碩士,197.0,133.0,64.0,48.0,36.0,39.0,22.0,26.0,3.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,09 雲林縣,2 技職,32.48730964467005
,,112.0,33.0,國立虎尾科技大學,D 日,B 四技,7502.0,5734.0,1768.0,1451.0,473.0,1452.0,401.0,1364.0,436.0,1283.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,29.0,09 雲林縣,2 技職,23.567048786990135
,,112.0,33.0,國立虎尾科技大學,N 修,B 四技,2056.0,1700.0,356.0,474.0,95.0,392.0,80.0,418.0,85.0,336.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,13.0,09 雲林縣,2 技職,17.315175097276263
,,112.0,33.0,國立虎尾科技大學,D 日,C 二技,238.0,190.0,48.0,0.0,0.0,0.0,0.0,90.0,20.0,88.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,09 雲林縣,2 技職,20.168067226890756
,,112.0,33.0,國立虎尾科技大學,N 修,C 二技,170.0,122.0,48.0,0.0,0.0,0.0,0.0,68.0,25.0,51.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,09 雲林縣,2 技職,28.235294117647058
,,112.0,33.0,國立虎尾科技大學,D 日,2 二專,78.0,77.0,1.0,37.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,09 雲林縣,2 技職,1.282051282051282
,,112.0,33.0,國立虎尾科技大學,D 日,5 五專,358.0,308.0,50.0,76.0,13.0,69.0,14.0,57.0,10.0,70.0,9.0,30.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,09 雲林縣,2 技職,13.966480446927374
,,112.0,35.0,國立臺南藝術大學,D 日,D 博士,67.0,26.0,41.0,3.0,10.0,2.0,11.0,8.0,7.0,4.0,6.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,11 臺南市,1 一般,61.19402985074627
,,112.0,35.0,國立臺南藝術大學,D 日,M 碩士,553.0,203.0,350.0,53.0,94.0,56.0,82.0,57.0,87.0,36.0,85.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11 臺南市,1 一般,63.29113924050633
,,112.0,35.0,國立臺南藝術大學,N 職,M 碩士,54.0,11.0,43.0,1.0,14.0,2.0,11.0,4.0,6.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,11 臺南市,1 一般,79.62962962962963
,,112.0,35.0,國立臺南藝術大學,D 日,B 學士,802.0,280.0,522.0,76.0,120.0,68.0,115.0,63.0,111.0,45.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,43.0,11 臺南市,1 一般,65.08728179551122
,,112.0,35.0,國立臺南藝術大學,D 日,5 七年,162.0,59.0,103.0,21.0,33.0,15.0,39.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11 臺南市,1 一般,63.580246913580254
,,112.0,36.0,國立臺南大學,D 日,D 博士,141.0,58.0,83.0,8.0,17.0,8.0,17.0,8.0,14.0,11.0,8.0,5.0,11.0,3.0,7.0,15.0,9.0,0.0,0.0,21 臺南市,1 一般,58.86524822695035
,,112.0,36.0,國立臺南大學,D 日,M 碩士,1034.0,424.0,610.0,160.0,206.0,129.0,169.0,66.0,124.0,66.0,106.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,21 臺南市,1 一般,58.99419729206963
,,112.0,36.0,國立臺南大學,N 職,M 碩士,635.0,205.0,430.0,80.0,143.0,69.0,127.0,28.0,75.0,16.0,67.0,11.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,21 臺南市,1 一般,67.71653543307087
,,112.0,36.0,國立臺南大學,D 日,B 學士,3962.0,1794.0,2168.0,431.0,552.0,433.0,534.0,422.0,535.0,432.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,21 臺南市,1 一般,54.7198384654215
,,112.0,36.0,國立臺南大學,P 進,B 學士,189.0,113.0,76.0,33.0,11.0,30.0,15.0,18.0,25.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,21 臺南市,1 一般,40.21164021164021
,,112.0,37.0,國立臺北教育大學,D 日,D 博士,138.0,55.0,83.0,10.0,14.0,8.0,15.0,6.0,11.0,3.0,10.0,9.0,7.0,3.0,10.0,16.0,16.0,0.0,0.0,30 臺北市,3 師範,60.14492753623188
,,112.0,37.0,國立臺北教育大學,D 日,M 碩士,1460.0,412.0,1048.0,101.0,280.0,113.0,278.0,96.0,216.0,67.0,180.0,14.0,45.0,12.0,28.0,9.0,21.0,0.0,0.0,30 臺北市,3 師範,71.78082191780823
,,112.0,37.0,國立臺北教育大學,N 職,M 碩士,1145.0,275.0,870.0,95.0,268.0,69.0,261.0,57.0,152.0,34.0,118.0,10.0,27.0,10.0,44.0,0.0,0.0,0.0,0.0,30 臺北市,3 師範,75.9825327510917
,,112.0,37.0,國立臺北教育大學,D 日,B 學士,3352.0,1119.0,2233.0,279.0,535.0,248.0,558.0,268.0,524.0,275.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,82.0,30 臺北市,3 師範,66.61694510739858
,,112.0,39.0,國立臺中教育大學,D 日,D 博士,108.0,43.0,65.0,4.0,12.0,2.0,13.0,7.0,11.0,7.0,9.0,5.0,5.0,1.0,6.0,17.0,9.0,0.0,0.0,19 臺中市,3 師範,60.18518518518518
,,112.0,39.0,國立臺中教育大學,D 日,M 碩士,943.0,279.0,664.0,91.0,224.0,76.0,185.0,58.0,140.0,44.0,75.0,6.0,24.0,4.0,16.0,0.0,0.0,0.0,0.0,19 臺中市,3 師範,70.4135737009544
,,112.0,39.0,國立臺中教育大學,N 職,M 碩士,756.0,149.0,607.0,51.0,190.0,50.0,155.0,19.0,111.0,14.0,72.0,10.0,48.0,5.0,31.0,0.0,0.0,0.0,0.0,19 臺中市,3 師範,80.29100529100529
,,112.0,39.0,國立臺中教育大學,D 日,B 學士,3283.0,1141.0,2142.0,250.0,534.0,286.0,520.0,292.0,499.0,256.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,79.0,19 臺中市,3 師範,65.2452025586354
,,112.0,42.0,國立澎湖科技大學,D 日,M 碩士,68.0,31.0,37.0,12.0,16.0,11.0,13.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 澎湖縣,2 技職,54.41176470588235
,,112.0,42.0,國立澎湖科技大學,N 職,M 碩士,43.0,24.0,19.0,9.0,8.0,13.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 澎湖縣,2 技職,44.18604651162791
,,112.0,42.0,國立澎湖科技大學,D 日,B 四技,2270.0,1441.0,829.0,336.0,181.0,311.0,189.0,345.0,183.0,348.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,32.0,16 澎湖縣,2 技職,36.519823788546255
,,112.0,42.0,國立澎湖科技大學,N 修,B 四技,215.0,108.0,107.0,35.0,27.0,26.0,18.0,18.0,28.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,16 澎湖縣,2 技職,49.76744186046512
,,112.0,42.0,國立澎湖科技大學,D 日,5 五專,106.0,99.0,7.0,21.0,3.0,29.0,2.0,28.0,0.0,11.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,16 澎湖縣,2 技職,6.60377358490566
,,112.0,43.0,國立勤益科技大學,D 日,D 博士,63.0,54.0,9.0,9.0,2.0,12.0,3.0,14.0,1.0,11.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,06 臺中市,2 技職,14.285714285714285
,,112.0,43.0,國立勤益科技大學,D 日,M 碩士,702.0,514.0,188.0,217.0,75.0,207.0,86.0,80.0,26.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06 臺中市,2 技職,26.780626780626783
,,112.0,43.0,國立勤益科技大學,N 職,M 碩士,314.0,248.0,66.0,104.0,26.0,78.0,31.0,36.0,6.0,22.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,06 臺中市,2 技職,21.019108280254777
,,112.0,43.0,國立勤益科技大學,D 日,B 四技,7095.0,4902.0,2193.0,1357.0,561.0,1205.0,583.0,1106.0,517.0,1024.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,60.0,06 臺中市,2 技職,30.909090909090907
,,112.0,43.0,國立勤益科技大學,N 修,B 四技,3638.0,3099.0,539.0,857.0,131.0,730.0,134.0,690.0,128.0,651.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,24.0,06 臺中市,2 技職,14.815832875206159
,,112.0,43.0,國立勤益科技大學,D 日,C 二技,128.0,101.0,27.0,0.0,0.0,0.0,0.0,43.0,13.0,18.0,0.0,37.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,06 臺中市,2 技職,21.09375
,,112.0,43.0,國立勤益科技大學,N 修,C 二技,422.0,328.0,94.0,0.0,0.0,0.0,0.0,175.0,49.0,139.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,06 臺中市,2 技職,22.274881516587676
,,112.0,43.0,國立勤益科技大學,N 修,2 二專,241.0,180.0,61.0,88.0,34.0,61.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,06 臺中市,2 技職,25.311203319502074
,,112.0,44.0,國立體育大學,D 日,D 博士,139.0,92.0,47.0,11.0,6.0,11.0,11.0,15.0,9.0,13.0,8.0,18.0,3.0,11.0,4.0,13.0,6.0,0.0,0.0,03 桃園市,1 一般,33.81294964028777
,,112.0,44.0,國立體育大學,D 日,M 碩士,371.0,208.0,163.0,82.0,46.0,54.0,62.0,44.0,36.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03 桃園市,1 一般,43.93530997304582
,,112.0,44.0,國立體育大學,N 職,M 碩士,237.0,125.0,112.0,41.0,38.0,32.0,42.0,24.0,19.0,12.0,8.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,03 桃園市,1 一般,47.257383966244724
,,112.0,44.0,國立體育大學,D 日,B 學士,1942.0,1178.0,764.0,296.0,191.0,266.0,197.0,273.0,173.0,245.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,45.0,03 桃園市,1 一般,39.340885684860964
,,112.0,44.0,國立體育大學,N 修,C 二年制,70.0,45.0,25.0,0.0,0.0,0.0,0.0,18.0,6.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,03 桃園市,1 一般,35.714285714285715
,,112.0,46.0,國立臺北護理健康大學,D 日,D 博士,79.0,5.0,74.0,1.0,13.0,1.0,14.0,1.0,11.0,1.0,17.0,1.0,11.0,0.0,3.0,0.0,5.0,0.0,0.0,30 臺北市,2 技職,93.67088607594937
,,112.0,46.0,國立臺北護理健康大學,D 日,M 碩士,563.0,92.0,471.0,36.0,145.0,28.0,147.0,19.0,95.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,83.65896980461812
,,112.0,46.0,國立臺北護理健康大學,N 職,M 碩士,197.0,33.0,164.0,11.0,48.0,12.0,38.0,5.0,50.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,83.24873096446701
,,112.0,46.0,國立臺北護理健康大學,D 日,B 四技,2785.0,726.0,2059.0,188.0,530.0,169.0,511.0,156.0,481.0,172.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,67.0,30 臺北市,2 技職,73.93177737881508
,,112.0,46.0,國立臺北護理健康大學,D 日,C 二技,958.0,93.0,865.0,0.0,0.0,0.0,0.0,46.0,452.0,45.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,30 臺北市,2 技職,90.29227557411274
,,112.0,46.0,國立臺北護理健康大學,N 修,C 二技,693.0,48.0,645.0,0.0,0.0,0.0,0.0,24.0,216.0,17.0,189.0,7.0,223.0,0.0,0.0,0.0,0.0,0.0,17.0,30 臺北市,2 技職,93.07359307359307
,,112.0,47.0,國立高雄餐旅大學,D 日,D 博士,37.0,22.0,15.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,50 高雄市,2 技職,40.54054054054054
,,112.0,47.0,國立高雄餐旅大學,D 日,M 碩士,129.0,46.0,83.0,19.0,28.0,16.0,38.0,6.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50 高雄市,2 技職,64.34108527131784
,,112.0,47.0,國立高雄餐旅大學,N 職,M 碩士,22.0,6.0,16.0,1.0,7.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50 高雄市,2 技職,72.72727272727273
,,112.0,47.0,國立高雄餐旅大學,D 日,B 四技,2834.0,941.0,1893.0,228.0,439.0,224.0,461.0,241.0,478.0,236.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,50 高雄市,2 技職,66.79604798870854
,,112.0,47.0,國立高雄餐旅大學,N 修,B 四技,845.0,332.0,513.0,76.0,101.0,68.0,126.0,107.0,152.0,76.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,50 高雄市,2 技職,60.71005917159763
,,112.0,47.0,國立高雄餐旅大學,D 日,C 二技,57.0,22.0,35.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50 高雄市,2 技職,61.40350877192983
,,112.0,47.0,國立高雄餐旅大學,N 修,C 二技,128.0,34.0,94.0,0.0,0.0,0.0,0.0,17.0,44.0,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50 高雄市,2 技職,73.4375
,,112.0,47.0,國立高雄餐旅大學,D 日,5 五專,251.0,94.0,157.0,18.0,36.0,19.0,31.0,16.0,29.0,17.0,33.0,22.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,50 高雄市,2 技職,62.54980079681275
,,112.0,48.0,國立金門大學,D 日,D 博士,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71 金門縣,1 一般,50.0
,,112.0,48.0,國立金門大學,D 日,M 碩士,225.0,126.0,99.0,53.0,41.0,47.0,47.0,18.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71 金門縣,1 一般,44.0
,,112.0,48.0,國立金門大學,N 職,M 碩士,77.0,44.0,33.0,23.0,12.0,11.0,15.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71 金門縣,1 一般,42.857142857142854
,,112.0,48.0,國立金門大學,D 日,B 學士,3043.0,1605.0,1438.0,404.0,366.0,332.0,345.0,398.0,368.0,379.0,300.0,22.0,18.0,0.0,0.0,0.0,0.0,70.0,41.0,71 金門縣,1 一般,47.25599737101545
,,112.0,48.0,國立金門大學,P 進,B 學士,701.0,377.0,324.0,87.0,64.0,73.0,77.0,99.0,73.0,72.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,25.0,71 金門縣,1 一般,46.219686162624825
,,112.0,49.0,國立臺灣體育運動大學,D 日,D 博士,19.0,10.0,9.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19 臺中市,1 一般,47.368421052631575
,,112.0,49.0,國立臺灣體育運動大學,D 日,M 碩士,287.0,146.0,141.0,52.0,36.0,35.0,49.0,23.0,31.0,22.0,14.0,9.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,19 臺中市,1 一般,49.12891986062718
,,112.0,49.0,國立臺灣體育運動大學,N 職,M 碩士,139.0,89.0,50.0,23.0,21.0,28.0,9.0,19.0,13.0,14.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,19 臺中市,1 一般,35.97122302158273
,,112.0,49.0,國立臺灣體育運動大學,D 日,B 學士,2356.0,1386.0,970.0,338.0,243.0,338.0,226.0,315.0,211.0,292.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,47.0,19 臺中市,1 一般,41.17147707979626
,,112.0,49.0,國立臺灣體育運動大學,P 進,B 學士,348.0,242.0,106.0,71.0,26.0,57.0,27.0,45.0,26.0,52.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,19 臺中市,1 一般,30.45977011494253
,,112.0,50.0,國立臺中科技大學,D 日,D 博士,5.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19 臺中市,2 技職,40.0
,,112.0,50.0,國立臺中科技大學,D 日,M 碩士,419.0,160.0,259.0,54.0,114.0,69.0,90.0,23.0,36.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19 臺中市,2 技職,61.813842482100235
,,112.0,50.0,國立臺中科技大學,N 職,M 碩士,282.0,106.0,176.0,55.0,68.0,36.0,80.0,9.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19 臺中市,2 技職,62.4113475177305
,,112.0,50.0,國立臺中科技大學,D 日,B 四技,5694.0,1999.0,3695.0,545.0,938.0,535.0,889.0,458.0,894.0,393.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,84.0,19 臺中市,2 技職,64.89286968739023
,,112.0,50.0,國立臺中科技大學,N 修,B 四技,2276.0,811.0,1465.0,258.0,456.0,185.0,332.0,161.0,301.0,155.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,74.0,19 臺中市,2 技職,64.36731107205624
,,112.0,50.0,國立臺中科技大學,D 日,C 二技,1273.0,332.0,941.0,0.0,0.0,0.0,0.0,141.0,458.0,172.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,44.0,19 臺中市,2 技職,73.9198743126473
,,112.0,50.0,國立臺中科技大學,N 修,C 二技,1531.0,515.0,1016.0,0.0,0.0,0.0,0.0,277.0,487.0,200.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,19 臺中市,2 技職,66.36185499673417
,,112.0,50.0,國立臺中科技大學,N 修,2 二專,805.0,292.0,513.0,116.0,223.0,143.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,56.0,19 臺中市,2 技職,63.726708074534166
,,112.0,50.0,國立臺中科技大學,D 日,5 五專,3704.0,1069.0,2635.0,216.0,566.0,229.0,523.0,214.0,509.0,190.0,510.0,190.0,464.0,0.0,0.0,0.0,0.0,30.0,63.0,19 臺中市,2 技職,71.13930885529157
,,112.0,51.0,國立臺北商業大學,D 日,D 博士,10.0,7.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,30.0
,,112.0,51.0,國立臺北商業大學,D 日,M 碩士,320.0,125.0,195.0,40.0,91.0,64.0,93.0,17.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,60.9375
,,112.0,51.0,國立臺北商業大學,N 職,M 碩士,135.0,57.0,78.0,30.0,35.0,17.0,33.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,57.77777777777777
,,112.0,51.0,國立臺北商業大學,D 日,B 四技,2367.0,800.0,1567.0,201.0,377.0,197.0,371.0,194.0,383.0,181.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,30 臺北市,2 技職,66.20194338825517
,,112.0,51.0,國立臺北商業大學,N 修,B 四技,929.0,360.0,569.0,96.0,150.0,86.0,131.0,83.0,137.0,78.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,30 臺北市,2 技職,61.248654467169
,,112.0,51.0,國立臺北商業大學,D 日,C 二技,571.0,144.0,427.0,0.0,0.0,0.0,0.0,81.0,193.0,59.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,30 臺北市,2 技職,74.78108581436076
,,112.0,51.0,國立臺北商業大學,N 修,C 二技,784.0,272.0,512.0,0.0,0.0,0.0,0.0,115.0,236.0,130.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,30 臺北市,2 技職,65.3061224489796
,,112.0,51.0,國立臺北商業大學,N 修,2 二專,138.0,57.0,81.0,21.0,20.0,23.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,30 臺北市,2 技職,58.69565217391305
,,112.0,51.0,國立臺北商業大學,D 日,5 五專,1745.0,518.0,1227.0,111.0,243.0,102.0,245.0,103.0,236.0,91.0,240.0,87.0,232.0,0.0,0.0,0.0,0.0,24.0,31.0,30 臺北市,2 技職,70.31518624641834
,,112.0,52.0,國立屏東大學,D 日,D 博士,46.0,23.0,23.0,4.0,4.0,2.0,3.0,3.0,5.0,6.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,13 屏東縣,1 一般,50.0
,,112.0,52.0,國立屏東大學,D 日,M 碩士,920.0,330.0,590.0,111.0,219.0,122.0,154.0,65.0,121.0,32.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13 屏東縣,1 一般,64.13043478260869
